Name,Code,Type,Desc
FID_YYBID,2839,I,营业部ID
FID_GSSWDJZ,2840,C,国税税务登记证
FID_GSSWDJZQSR,2841,C,国税税务登记证起始日
FID_GSSWDJZYXQ,2842,C,国税税务登记证有效期
FID_DSSWDJZ,2843,C,地税税务登记证
FID_DSSWDJZQSR,2844,C,地税税务登记证起始日
FID_DSSWDJZYXQ,2845,C,地税税务登记证有效期
FID_YYZZ,2846,C,营业执照
FID_YYZZQSR,2847,C,营业执照起始日
FID_YYZZYXQ,2848,C,营业执照有效期
FID_ZJYXQ_LXR,2849,C,联系人证件有效期
FID_WZDZ,2850,C,网站地址
FID_ZJKH,2851,C,资金卡号
FID_ZRCDFS,2852,C,责任承担方式
FID_KZRLX,2853,C,控制人类型
FID_XZBZ,2854,C,限制标志
FID_JWBZ,2855,C,境外标志
FID_JESX2,2856,R,金额上限2
FID_JEXX2,2857,R,金额下限2
FID_QSFS,2858,C,签署方式
FID_XYBB,2859,C,协议版本
FID_EN_HYDM,2860,C,合约代码范围
FID_CZMM,3002,C,操作密码
FID_TXMM,3004,C,通信密码
FID_GTKHLB,3006,C,柜台客户组织类别
FID_ROUTER,3007,C,路由营业部名称
FID_ENTRY,3008,C,配置文件变量名
FID_KHHQZ,3009,C,客户号前缀
FID_CHECKBOX,3010,C,CheckBox
FID_CZLB,3011,C,操作类别
FID_PUSH,3021,C,推送标志
FID_ZJBL,3022,C,资金比率
FID_HQZD,3023,C,行情涨跌
FID_ZDF,3024,R,行情涨跌幅
FID_HQZF,3027,C,行情振幅
FID_HSL,3028,R,换手率
FID_ICON,3029,C,图标号
FID_FZDM,3030,C,客户号所属分组代码
FID_FZMC,3031,C,客户号所属分组名称
FID_HFBH,3032,C,回复编号
FID_FSKHH,3033,C,发送客户号
FID_FSFJBZ,3034,C,发送客户号附加标志
FID_DFKHH,3035,C,对方客户代码
FID_STATE,3036,C,在线状态
FID_DLSJ,3037,C,登录时间
FID_QTSJ,3038,C,签退时间
FID_MLLB,3040,C,目录类别
FID_MLBM,3041,C,目录编码
FID_MLMC,3042,C,目录名称
FID_MLSM,3043,C,目录说明
FID_FORMAT,3044,C,目录格式
FID_DEFAULT,3045,C,缺省值
FID_DATA,3046,C,DATA
FID_JLBZ,3047,C,记录标志
FID_MBSMS,3050,C,对方手机号码
FID_MBMAIL,3051,C,对方邮件地址
FID_LBMC,3053,C,类别名称
FID_CSLX,3054,C,参数类型
FID_XMMC,3060,C,服务项目名称
FID_FWXZ,3061,C,服务项目限制
FID_RECNO,3062,C,结果记录号
FID_YJB,3063,C,邮件标题
FID_CCMAIL,3064,C,附送Mail地址
FID_YJXM,3065,C,预警项目
FID_PRODUCT,3071,C,产品名称
FID_VERSION,3072,C,产品版本号
FID_COMPANY,3073,C,公司名称
FID_LWTIME,3075,C,文件最近修改时间
FID_PKLEN,3076,C,文件数据包大小
FID_PACKAGE,3077,C,文件数据包
FID_SUBDIR,3078,C,文件子目录
FID_ZHBZ,3081,C,帐户标志
FID_IBY,3082,C,备用域
FID_BYDZ1,3085,C,备用地址1
FID_BYDZ2,3086,C,备用地址2
FID_BYDZ3,3087,C,备用地址3
FID_XH,3090,C,序号
FID_DXFDED,3107,C,短信封顶额度
FID_YJFDED,3108,C,邮件封顶额度
FID_DXFYBL,3109,C,短信费用比率
FID_YJFYBL,3110,C,邮件费用比率
FID_YXSJ,3113,C,有效时间
FID_LYLX,3114,C,留言类型
FID_KTZT,3115,I,开通状态
FID_YWSM,3116,C,业务说明
FID_WTFSDM,3200,C,委托方式代码
FID_PRIVATEKEY,3202,C,私钥保护密码
FID_YHJS,3301,C,用户角色
FID_YHLX,3302,C,用户类型
FID_CZQD,3303,C,操作渠道
FID_KTXY,3304,C,开通协议
FID_GFKHBZ,3305,C,规范客户标志
FID_SXDH,3306,C,首选电话
FID_SXDZ,3307,C,首选地址
FID_KHLY,3308,C,客户来源
FID_FWDJ,3309,C,服务等级
FID_ZJLB_FSYH,3310,I,发送银行证件类别
FID_KHFZ,3311,C,客户分组
FID_ZJKLX,3312,C,证件卡类型
FID_ZJKXYBZ,3313,C,证件卡校验标志
FID_WCNRBS,3314,C,未成年人标识
FID_ZHZB,3315,C,账户组别
FID_ZHJB,3316,C,账户级别
FID_ZHLX,3317,C,账户类型
FID_FZLL,3318,C,负债利率
FID_SXRQ,3319,C,生效日期
FID_ZJZH_OLD,3320,C,原资金账号
FID_QYLX,3321,C,企业类型
FID_WLFW,3322,C,网络服务
FID_KHLX,3323,C,开户类型
FID_ZYJG,3324,C,执业机构
FID_ZHYT,3325,C,账户用途
FID_ZDDM,3326,C,字段代码
FID_KHXZ,3327,C,客户性质
FID_YSJG,3328,C,原始机构
FID_YSJGWD,3329,C,原始机构网点
FID_TGSX,3330,C,托管属性
FID_LLLB,3331,C,利率类别
FID_ZZJZH,3332,C,主资金账号
FID_CGZJZH,3333,C,存管资金账号
FID_YHZH_NEW,3334,C,新银行账号
FID_CGZDBZ,3335,C,存管指定标志
FID_CGBZ,3336,C,存管标志
FID_YHZHQX,3337,C,银行账户权限
FID_YHZHXZ,3338,C,银行账户限制
FID_YHCWXX,3339,C,银行错误信息
FID_SQM,3340,C,授权码
FID_CGZJZH_ZR,3341,C,转入存管资金账号
FID_YHDM_ZR,3342,C,转入银行代码
FID_YWXTBH,3343,C,业务系统编号
FID_YWXTZH,3344,C,业务系统账号
FID_DJZCZH,3345,C,登记注册账号
FID_SCLB,3346,C,市场类别
FID_GFBS,3347,C,规范标识
FID_SCKHRQ,3348,C,首次开户日期
FID_YWBZ,3349,C,业务标志
FID_EN_YWBZ,3350,C,业务标志范围
FID_SJ,3351,C,当前时间
FID_BDLB,3352,C,变动类别
FID_CPLB,3353,C,产品类别
FID_BDFE,3354,C,变动份额
FID_DQFE,3355,C,当前份额
FID_KYYE,3356,C,可用余额
FID_DJSSL,3357,C,待交收数量
FID_KZFE,3358,C,可转份额
FID_JSSDFE,3359,C,交收锁定份额
FID_TSRQ,3360,C,退市日期
FID_SFLX,3361,C,收费类型
FID_GLRQ,3362,C,关联日期
FID_GLLSH,3363,C,关联流水号
FID_JYLSH,3364,C,交易流水号
FID_FEKZLB,3365,C,份额控制类别
FID_XYSX,3366,C,协议属性
FID_LLLBMC,3367,C,利率类别名称
FID_SCFL,3368,C,市场分类
FID_YYQKFS,3369,I,预约取款方式
FID_YYZDJE,3370,N,预约最大金额
FID_QRLB,3371,C,确认类别
FID_CGZH_NEW,3372,C,新存管账号
FID_FEKZSL,3373,I,份额控制数量
FID_LYBQH,3374,I,路由标签号
FID_LYBQMC,3375,C,路由标签名称
FID_ZJYE_TZJE,3376,C,资金余额调整金额
FID_KYZJ_TZJE,3377,C,可用资金调整金额
FID_ZQFQCRBS,3378,I,证券发起存入笔数
FID_ZQFQCRJE,3379,R,证券发起存入金额
FID_ZQFQQCBS,3380,I,证券发起取出笔数
FID_ZQFQQCJE,3381,R,证券发起取出金额
FID_YHFQCRBS,3382,I,银行发起存入笔数
FID_YHFQCRJE,3383,R,银行发起存入金额
FID_YHFQQCBS,3384,I,银行发起取出笔数
FID_YHFQQCJE,3385,R,银行发起取出金额
FID_ZCRJE,3386,R,总存入金额
FID_ZQCJE,3387,R,总取出金额
FID_DTLP,3388,C,动态令牌
FID_MMLX,3608,C,密码类型
FID_DEVICENAME,3800,C,物理设备名称
FID_DATANAME,3801,C,数据库名称
FID_DATASIZE,3802,C,数据库大小
FID_DEVICESIZE,3803,C,设备大小
FID_YJBCDM,3804,C,原件保存代码
FID_MINIMAGESIZE,3839,I,图像最小限制
FID_MAXIMAGESIZE,3840,I,图像最大限制
FID_ALERTIMAGESIZE,3841,I,图像最警告大小
FID_QZYZFS,3900,C,强制验证方式
FID_KXYZFS,3901,C,可选验证方式
FID_YZFS_SQCZR,3902,C,授权操作人验证方式
FID_APPID,4001,C,应用标识
FID_BCJJSL,4002,R,本次基金数量
FID_BGFHFS,4003,N,允许变更分红方式
FID_BKKBZ,4004,N,补扣款标志
FID_BRBZS1,4005,R,本日标准佣金
FID_BRCKJE,4006,R,本日存款金额
FID_BRCXZD,4007,N,本日撤销指定
FID_BRZDJY,4008,N,本日指定交易
FID_CBJ,4009,R,成本价
FID_CDYWLB,4010,N,菜单业务类别
FID_CFBL,4011,N,拆分比例
FID_CFBZ,4012,N,重发标志
FID_CFGDM,4013,C,成份股代码
FID_CFGSL,4014,N,成份股数量
FID_CJHBNO,4015,C,成交回报记录
FID_DFBZ,4016,C,对方币种
FID_DFDJSL,4017,R,对方冻结数量
FID_DFJGDM,4018,C,对方机构代码
FID_DFJSDM,4019,C,对方角色代码
FID_DFJSJG,4020,C,对方结算机构
FID_DFJSLX,4021,N,对方结算类型
FID_DFJSZH,4022,C,对方结算账户
FID_DFKHQZ,4023,C,对方客户群组
FID_DFLOGINID,4024,C,对方用户
FID_DFWJSSL,4025,R,对方未交收数量
FID_DFWZDM,4026,N,对方位置代码
FID_DFYHDM,4027,C,对方银行代码
FID_DFYHZH,4028,C,对方银行账户
FID_DFYWKM,4029,C,对方业务科目
FID_DFYZBM,4030,C,对方邮编
FID_DFZJBH,4031,C,对方证件编号
FID_DFZJLB,4032,C,对方证件类别
FID_DFZJZH,4033,C,对方资金账户
FID_DFZQDM,4034,C,对方证券代码
FID_DFZQSL,4035,R,对方证券数量
FID_DFZY,4036,C,对方摘要
FID_DJYE,4037,R,冻结余额
FID_DJYXRQ,4038,N,冻结有效日期
FID_DLCS,4039,N,登录次数
FID_DLKZFS,4040,N,登录控制方式
FID_DLSFBZ,4041,R,登录收费标准
FID_DLSFFW,4042,C,登录身份范围
FID_DLSFJE,4043,R,登录收费金额
FID_DLSFSX,4044,R,登录收费上限
FID_DZLXS,4045,R,待转利息税
FID_EDKZBZ,4046,N,额度控制标志
FID_EN_CJHBNO,4047,C,成交记录位置范围
FID_EN_FXDJ,4048,C,风险等级范围
FID_EN_GFXZ,4049,C,股份性质范围
FID_EN_JDBM,4050,C,节点范围
FID_EN_JJDM,4051,C,基金代码范围
FID_EN_JYQX,4052,C,交易权限范围
FID_EN_SFFS,4053,C,收费方式范围
FID_EN_WTFL,4054,C,委托分类范围
FID_EN_WTHQZ,4055,C,委托号前缀范围
FID_EN_YHDM,4056,C,银行代码范围
FID_EN_YWDM,4057,C,业务代码范围
FID_FHDM,4058,C,返回代码
FID_FHDWJE,4059,R,单位分红
FID_FILEID,4060,C,文件编号
FID_FJYRJYBZ,4061,N,非交易日交易标志
FID_FLSX,4062,N,分类属性
FID_FWFL,4063,R,服务费率
FID_FWFSX,4064,R,服务费上限
FID_FWFXX,4065,R,服务费下限
FID_FXBL,4066,R,风险比例
FID_FXPP,4068,N,风险匹配
FID_GRZDSCRGSG,4069,R,个人最低首次认购申购
FID_GRZDZJRGSG,4070,R,个人最低追加认购申购
FID_GRZGDTSH,4071,R,个人最高当天赎回份额
FID_HBJG,4072,N,回报结果
FID_HGBZ,4073,C,回滚标志
FID_HISTORY,4074,N,历史数据允许查询标志
FID_HLSYTS,4075,N,红利顺延天数
FID_HQCXCS,4077,N,行情查询次数
FID_HQMFCS,4078,N,行情免费次数
FID_HQSFBZ,4079,R,行情收费标准
FID_HQSFJE,4080,R,行情收费金额
FID_HS,4081,N,户数
FID_HZSJ,4082,C,回转时间
FID_INI,4083,C,配置
FID_JBQXLB,4084,C,基本权限类别
FID_JFSJ,4086,N,计费时间
FID_JGZDSCRGSG,4087,R,机构最低首次认购申购
FID_JGZDZJRGSG,4088,R,机构最低追加认购申购
FID_JGZGDTSH,4089,R,机构最高当天赎回份额
FID_JJCFZT,4090,N,基金拆分状态
FID_JJHBZT,4091,N,基金合并状态
FID_JJKHZT,4092,N,基金开户状态
FID_JJRGZT,4093,N,基金认购状态
FID_JJSGZT,4094,N,基金申购状态
FID_JJSHZT,4095,N,基金赎回状态
FID_JJZHSQFS,4096,N,基金账户申请方式
FID_JJZHSX,4097,N,基金账户属性
FID_JJZHZT,4098,N,基金转换状态
FID_JSBZ,4099,N,交收标志
FID_JSKZFS,4100,N,计时控制方式
FID_JSSFBZ,4101,R,计时收费标准
FID_JSSFDW,4102,N,计时收费单位
FID_JSSFJE,4103,R,计时收费金额
FID_JSSFQD,4104,N,计时收费起点
FID_JSSFSX,4105,R,计时收费上限
FID_JSSJSX,4106,N,计时时间上限
FID_JXJE,4107,R,计息金额
FID_JYJ,4108,R,净佣金
FID_JYLBSX,4109,N,交易类别属性
FID_JYLTJFS,4110,N,交易量统计方式
FID_JYSQH,4111,N,交易申请号
FID_KHFL,4112,C,客户分类
FID_KHXMXY,4113,C,客户姓名检验
FID_KWTSL,4114,R,可委托数量
FID_TJZC,4115,R,累计资产
FID_LLMBBH,4116,N,利率模板编号
FID_MCCJJE,4117,R,卖出成交金额
FID_MCCJSL,4118,R,卖出成交数量
FID_MCQSJE,4119,R,卖出清算金额
FID_MCWTJE,4120,R,卖出委托金额
FID_MCWTSL,4121,R,卖出委托数量
FID_MMBDRQ,4122,N,密码变动日期
FID_MMXZFS,4123,N,密码限制方式
FID_MRCJJE,4124,R,买入成交金额
FID_MRCJSL,4125,R,买入成交数量
FID_MRFHFS,4126,R,默认分红方式
FID_MRQSJE,4127,R,买入清算金额
FID_MRWTJE,4128,N,买入委托金额
FID_MRWTSL,4129,R,买入委托数量
FID_MXBZ,4130,N,明细标志
FID_ORDWTH,4131,C,订单编码类型
FID_OTHER,4132,N,其它业务允许标志
FID_PHRQ,4133,N,配号日期
FID_POSITION,4134,N,位置
FID_QRLSH,4135,C,确认流水号
FID_QSRQ,4136,N,清算日期
FID_QTDJ,4137,C,其它原因冻结
FID_QTFY,4138,R,其它费用
FID_QTMM,4139,C,其它密码
FID_QXSX,4140,N,权限属性
FID_QYRQ,4141,N,签约日期
FID_RGSGJS,4142,N,认购申购基数
FID_RQJS,4143,R,融券积数
FID_RZBZ,4144,N,入账标志
FID_RZJS,4145,R,融资积数
FID_S7,4146,R,服务费
FID_SBFS,4147,N,申报方式
FID_SFSX,4148,R,收费上限
FID_SGSHDM,4149,C,申赎代码
FID_SMBS,4150,N,扫描笔数
FID_SPBZ,4151,N,收盘标志
FID_SRRQ,4152,N,上日日期
FID_STAMP,4153,C,时间戳
FID_SXFSX,4154,R,手续费上限
FID_SXFXX,4155,R,手续费下限
FID_SXYK,4156,R,实现盈亏
FID_T3JS,4157,R,T3交收金额
FID_TABM,4158,C,基金公司编码
FID_TAKZSX,4159,N,TA控制属性
FID_TEST,4160,N,测试状态
FID_THREAD,4161,N,线程
FID_TSYWJSSJ,4162,C,特殊业务结束时间
FID_TXDZ,4163,C,通讯地址
FID_TXTS,4164,N,提醒天数
FID_WJSSL_B,4165,R,买入未交收
FID_WJSSL_S,4166,R,卖出未交收
FID_WTBZ,4167,C,委托标志
FID_WTDJJE,4168,R,委托冻结金额
FID_WTHQZ,4169,C,委托号前缀
FID_WTMARK,4170,C,委托记号
FID_WZDM,4171,N,位置代码
FID_XSSL,4172,R,限售数量
FID_XTZT,4173,N,系统状态
FID_XYZT,4174,N,协议状态
FID_XZFS,4175,N,限制方式
FID_YDH,4176,N,约定号
FID_YGXJCE,4177,R,预估现金差额
FID_YHKZSX,4178,N,银行控制属性
FID_YWBS,4179,N,业务笔数
FID_YWRQ,4180,N,业务日期
FID_YYBBH,4181,C,营业部编号
FID_ZCSMJG,4182,N,正常扫描间隔
FID_ZCTJFS,4183,N,资产统计方式
FID_ZCZQSZ,4184,R,转出证券市值
FID_ZDHS,4185,N,指定户数
FID_ZJBHXY,4186,C,证件编号检验
FID_ZJDM,4187,C,资金代码
FID_ZJSBSJ,4188,C,最近申报时间
FID_ZQFXDJ,4189,C,证券风险等级
FID_ZQJCLB,4190,C,证券基础类别
FID_ZQJYSX,4191,N,证券交易属性
FID_ZQLBXZFS,4192,N,证券类别限制方式
FID_ZQSXFW,4193,N,证券属性范围
FID_ZQXZMS,4194,N,证券限制模式
FID_ZQYWDM,4195,C,证券业务范围
FID_ZRZQSZ,4196,R,转入证券市值
FID_ZYQDM,4197,C,质押券代码
FID_ZZKSSJ,4198,C,转账开始时间
FID_ZZLB,4199,N,转账类别
FID_ZZQDM,4200,C,主证券代码
FID_LTLX,4201,C,流通类型
FID_BBFUNCID,4202,I,报表函数功能号
FID_BBBSC,4203,C,报表标识串
FID_BBSORTTYPE,4204,I,报表数据查询的排序方式
FID_BBCXLB,4205,C,报表查询类别
FID_BBFIELDNAME,4206,C,报表字段名
FID_BBTYPE,4207,C,报表参数类型
FID_BBVALUE,4208,C,报表属性值
FID_BBROWNUM,4209,I,报表记录行号
FID_BBSJJDM,4210,C,报表数据集代码
FID_JYRQ,4211,C,交易日期
FID_TDLX_BF,4212,I,备份通道类型
FID_SGWTSL,4213,R,申购委托数量
FID_DFJDBM,4214,C,对方节点编码
FID_GRZDJC,4215,I,个人最大减持
FID_JGZDJC,4216,I,机构最大减持
FID_CPTX,4217,I,产品特性
FID_GSJZB,4218,N,公司净资本
FID_JSJE,4219,R,交收金额
FID_DYSZ,4220,R,抵押市值
FID_YJGHRQ,4221,N,预计购回日期
FID_DYKHJZD,4222,R,单一客户集中度
FID_DYZQJZD,4223,R,单一证券集中度
FID_DBJYJZD,4224,R,单笔交易集中度
FID_QYBH,4225,I,权益编号
FID_SKYPE,4226,C,SKYPE账号
FID_SYR,4227,C,受益人
FID_DH_LXR,4228,C,联系人电话
FID_YXMRJ,4236,R,意向买入价
FID_YXMCJ,4237,R,意向卖出价
FID_YXMRL,4238,R,意向买入量
FID_YXMCL,4239,R,意向卖出量
FID_ZFQDBH,4240,C,支付渠道编号
FID_HTBH,4242,C,合同编号
FID_YCLX,4243,C,异常类型
FID_HTLX,4244,C,合同类型
FID_HTZT,4245,C,合同状态
FID_KHFXDJ,4246,C,客户风险等级
FID_CPFXDJ,4247,C,产品风险等级
FID_WFSY,4248,C,未付收益
FID_PJBH,4249,C,票据编号
FID_WX,4250,C,微信账号
FID_CPBM,4251,C,产品别名
FID_CPGS,4252,C,产品公司
FID_MJKSRQ,4253,C,募集开始日期
FID_MJJSRQ,4254,C,募集结束日期
FID_CPCLRQ,4255,C,产品成立日期
FID_CPJSRQ,4256,C,产品结束日期
FID_ZDMJJE,4257,C,产品最低募集金额
FID_ZGMJJE,4258,C,产品最高募集金额
FID_TJKSRQ,4259,C,推介开始日期
FID_TJJSRQ,4260,C,推介结束日期
FID_TJGM,4261,C,推介规模
FID_CPQX,4262,C,产品期限
FID_CPPGDJ,4263,C,评估等级
FID_FXMZ,4264,C,发行面值
FID_YQSYL,4265,C,预期收益率
FID_TGYH,4266,C,托管银行
FID_RGFL,4267,C,认购费率
FID_RGRSSX,4268,C,认购人数上限
FID_DRSGZDJE,4269,C,单日申购最高金额
FID_GRZDSGZJ,4270,C,个人最低申购金额
FID_JGZDSGZJ,4271,C,机构最低申购金额
FID_SHDW,4272,C,赎回最小单位
FID_SHZDFE,4273,C,赎回最低份额
FID_XZLSH,4274,C,协作流水号
FID_ZFZT,4275,C,支付状态
FID_JZSZ,4276,C,净值市值
FID_TZSL,4277,C,投资数量
FID_CPFZLB,4278,C,产品辅助类别
FID_PDDM,4279,C,配对代码
FID_DKLX,4280,C,多空类型
FID_SZJ,4281,C,市值价
FID_CXMS,4282,C,查询模式
FID_YHTKHH,4283,C,一户通客户号
FID_KFRQ,4284,C,开放日期
FID_NEWZHH,4285,C,新账户号
FID_NHSYL,4286,C,年化收益率
FID_GHLX,4287,C,过户类型
FID_SYBS,4288,C,剩余笔数
FID_SYED,4289,C,剩余额度
FID_TZNX,4290,C,投资年限
FID_JYCS,4291,C,交易次数
FID_GZNX,4292,C,工作年限
FID_ZJYNGRSR,4293,C,最近一年个人年收入
FID_ZJYNJTSR,4294,C,最近一年家庭年收入
FID_ZJSNLJGRSR,4295,C,最近三年累计个人年收入
FID_ZJSNLJJTSR,4296,C,最近三年累计家庭年收入
FID_KHJZC,4297,C,客户净资产
FID_XXFSQD,4300,I,信息发送渠道
FID_CC,4301,C,抄送
FID_BCC,4302,C,密送
FID_DJBM,4306,C,定价编码
FID_MJZJGM,4401,C,募集资金规模
FID_YXCRGFBL,4402,C,意向出让股份比例
FID_BFFS,4403,C,拨付方式
FID_LTCYJBL,4404,C,领投诚意金比例
FID_GTCYJBL,4405,C,跟投诚意金比例
FID_LTJEXX,4406,C,领投金额下限
FID_LTJESX,4407,C,领投金额上限
FID_GTJEXX,4408,C,跟投金额下限
FID_GTJESX,4409,C,跟投金额上限
FID_HBXWDM,5001,C,回报席位代码
FID_JYSHTH,5002,C,交易所执行编号(不是成交编号)
FID_CX_SBWTH,5003,C,撤单申报委托号
FID_CPQC,6000,C,产品全称
FID_CPDM_WB,6001,C,产品外码
FID_SYLX,6002,I,收益类型
FID_CPGM,6003,I,产品规模（万）
FID_SFXCP,6004,I,新产品
FID_RGJS_JG,6005,R,机构认购基数
FID_SGJS_JG,6006,R,机构申购基数
FID_BFSHYEXX,6007,R,部分赎回余额下限
FID_SFYXDCGM,6008,I,是否允许多次购买
FID_SFYXDCYY,6009,I,是否预先多次预约
FID_CDKZ,6010,I,撤单控制
FID_FXBPPXZ,6011,I,风险不匹配限制
FID_CCWWZS,6012,I,允许持仓外围展示
FID_YXBZ,6013,C,营销标志
FID_FXDJBM_DSF,6014,C,第三方风险等级编码
FID_SJBZ,6015,I,上架标志
FID_RGJKR,6016,I,认购缴款日
FID_SGJKR,6017,I,申购缴款日
FID_DTJKR,6018,I,定投缴款日
FID_RGTKSY,6019,I,认购退款顺延
FID_ZRJSR,6020,I,转让结算日
FID_MJSBTKSY,6021,I,募集失败退款顺延
FID_GRRGXE,6026,I,个人认购限额
FID_JGRGXE,6027,I,FID_JGRGXE
FID_YZHGTZZ,6028,I,是否需要验证合格投资者
FID_ID,9001,C,档案编号
FID_MODULE,9002,C,模块名
FID_NAME,9003,C,模块文件
FID_CLASE,9004,C,模块分类
FID_LEVEL,9006,C,优先级别
FID_OLDVER,9007,C,旧版本
FID_LASTVER,9008,C,新版本
FID_WHYS,9009,C,修改原因
FID_FILEPATH,9011,C,文件路径
FID_MENDER,9012,C,修改人
FID_CONNER,9013,C,测试人
FID_MODIRQ,9014,C,修改日期
FID_TESTRQ,9015,C,测试日期
FID_CONCLUSION,9016,C,测试结论
FID_UPNOTE,9017,C,升级提示
FID_STATUS,9018,C,记录状态
FID_RESOLVEN,9019,C,关联提示
FID_FLAG,9020,C,档案类型
FID_DIFF,9021,C,难度
FID_YZJB,9022,C,严重级别
FID_RWBH,9023,C,任务编号
FID_DIR,9024,C,运行目录
FID_CPID,9025,C,产品ID
FID_XQLX,9026,C,需求类型
FID_XQLY,9027,C,需求来源
FID_XQMS,9028,C,需求描述
FID_XQLXF,9029,C,需求联系方
FID_XGFA,9030,C,修改方案
FID_FASP,9031,C,方案审批人
FID_FASPRQ,9032,C,方案审批日期
FID_JRX,9033,C,兼容性
FID_FFJH,9034,C,发放计划
FID_XGR,9035,C,修改人
FID_XGJD,9036,C,修改进度
FID_CSR,9037,C,测试人
FID_CSJD,9038,C,测试进度
FID_YMTS,9039,C,源码提示
FID_XGFK,9040,C,修改反馈
FID_XGWCRQ,9041,C,修改完成日期
FID_CSFK,9042,C,测试反馈
FID_CSWCRQ,9043,C,测试完成日期
FID_HFYJ,9044,C,回访意见
FID_HFRQ,9045,C,回访日期
FID_HFR,9046,C,回访人
FID_RWB,9047,C,任务标题
FID_MTYPE,9048,C,类型
FID_GYXM,9049,C,柜员姓名
FID_JLZ,9050,C,记录状态
FID_GH,9051,C,工号
FID_KHMC,9052,C,客户名称
FID_WHR,9053,C,维护人
FID_XZR,9054,C,协助人
FID_KHID,9055,C,客户ID
FID_WTMS,9056,C,问题描述
FID_FXDW,9057,C,分析定位
FID_JJFS,9058,C,解决方式
FID_JJGC,9059,C,解决过程
FID_CLYS,9060,C,处理用时
FID_FSRQ,9061,C,发生日期
FID_WTFL,9062,C,委托分类范围
FID_GROUP,9063,C,组
FID_SECURITY,9064,C,SECURITY
FID_GXQ,9065,C,GXQ
FID_CPXX,9066,C,产品信息
FID_KHZB,9067,C,客户总部
FID_QYZB,9068,C,QYZB
FID_CZ,9069,C,传真
FID_ZJL,9070,C,总经理
FID_ZJLDH,9071,C,总经理电话
FID_ZJLMAIL,9072,C,总经理EMAIL
FID_JL,9073,C,经理
FID_JLDH,9074,C,经理电话
FID_JLMAIL,9075,C,经理EMAIL
FID_LXR,9076,C,联系人
FID_CRDATE,9077,C,创建日期
FID_ENGINEERS,9078,C,工程师
FID_HFRQ2,9079,C,恢复日期2
FID_DJR,9080,C,登记人
FID_ZW,9081,C,职位
FID_WHBT,9082,C,维护标题
FID_FLAG1,9083,C,FLAG1
FID_FLAG2,9084,C,FLAG2
FID_XQLB,9085,C,需求类别
FID_MSN,9086,C,MSN
FID_SPFA,9087,C,审批方案
FID_SJNR,9088,C,涉及内容
FID_LCRZ,9089,C,流程日志
FID_SPR,9090,C,审批人
FID_SPRQ,9091,C,审批日期
FID_GZR,9092,C,跟踪人
FID_XQBT,9093,C,需求标题
FID_ZPR,9094,C,指派人
FID_RWMS,9095,C,任务描述
FID_ZPRQ,9096,C,指派日期
FID_GMZQ,9097,N,更密周期
FID_GYZT,9098,N,柜员状态
FID_KSSJ,9099,C,开始时间
FID_JSSJ,9100,C,结束时间
FID_XZQYDM,9101,C,行政区域代码
FID_XZQYMC,9102,C,行政区域名称
FID_XZQYLB,9103,C,行政区域类别
FID_SJXZQYDM,9104,C,上级行政区域代码
FID_DHQH,9105,N,电话区号
FID_KHBS,9106,C,客户标识
FID_KHZT,9107,N,客户状态
FID_ZT,9108,N,状态
FID_SORTTYPE,9109,I,数据查询的排序方式
FID_ROWCOUNT,9110,N,行号
FID_LPDM,9111,C,礼品代码
FID_YWSHBZ,9112,N,业务审核标志
FID_YWSHQD,9113,N,是否需业务审核
FID_LPZCDS,9114,R,礼品转存底数
FID_SRJE,9115,R,收入金额
FID_FCJE,9116,R,付出金额
FID_CZBZ,9117,C,冲销标志
FID_JSJ,9118,R,结算价
FID_YSJE_YJ,9119,R,一级应收金额
FID_JGZLLB,9120,N,交割资料类别
FID_S11,9121,R,一级经手费
FID_S12,9122,R,一级证管费
FID_S13,9123,R,一级过户费
FID_S15,9124,R,一级结算费
FID_S16,9125,R,一级风险基金
FID_BZQDM,9126,C,标准券代码
FID_CWLB,9127,C,错误类别
FID_YHMM,9128,C,银行密码
FID_JJDM,9129,C,基金代码
FID_JJMC,9130,C,基金名称
FID_XJTDBL,9131,R,现金替代比例
FID_WTJE,9132,R,委托金额
FID_SGSHZT,9133,N,申购赎回状态
FID_TDBZ,9134,N,替代标志
FID_ZDXW,9135,C,指定席位
FID_XJCE,9136,R,现金差额
FID_TDJE,9137,R,替代金额（现金替代金额）
FID_DWJZ,9138,R,单位净值
FID_SGSHDWJZ,9139,R,申购赎回单位净值
FID_CZGY,9140,C,操作柜员
FID_FYBL,9141,R,费用比例
FID_JYL,9142,R,交易量
FID_XGPZ,9143,C,相关品种
FID_XGZH,9144,C,相关帐号
FID_JESX,9145,R,金额上限
FID_FSSL,9146,N,发生数量
FID_LXJE,9147,R,利息金额
FID_LXJG,9148,R,利息价格
FID_PLWTPCH,9149,N,批量委托批次号
FID_SEQNO,9150,N,历史数据序列号
FID_SBXW,9151,C,申报席位
FID_XWDM,9152,C,席位代码
FID_EN_JGZLLB,9153,C,交割资料类别范围
FID_WBJGDM,9154,C,外部机构代码
FID_WBFJJYLB,9155,N,外部附加交易类别（业务类别）
FID_CZWBSQBH,9156,C,冲正外部申请编号
FID_WBSQBH,9157,C,外部申请编号
FID_RWSM,9158,C,任务说明
FID_FHRQ,9159,I,复核日期
FID_FLLBFW,9160,C,费率类别范围
FID_JYSFW,9161,C,交易所范围
